user_id,thing_id,amount,total_sum,labels
1246,734,54,12326,2
1247,426,30,6615,1
1248,613,42,12314,0
1249,624,48,13512,0
1250,798,69,14555,2
1251,465,20,7476,1
1252,527,44,12318,0
1253,445,24,5814,1
1254,671,43,11147,0
1255,777,60,10824,2
1256,798,55,12424,2
1257,939,60,13764,2
1258,494,48,11855,0
1259,358,32,8021,1
1260,356,32,7868,1
1261,758,63,16102,2
1262,545,42,13106,0
1263,621,43,9716,0
1264,450,36,9626,1
1265,598,36,11408,0
1266,467,28,8186,1
1267,618,49,12058,0
1268,759,63,15865,2
1269,780,48,13523,2
1270,490,35,9431,1
1271,554,37,10343,0
1272,689,47,14092,2
1273,694,42,13096,0
1274,432,33,7263,1
1275,705,46,12340,0
1276,686,49,12226,0
1277,716,50,13784,2
1278,453,35,8972,1
1279,561,37,12336,0
1280,570,45,9382,0
1281,863,62,17220,2
1282,588,32,8671,1
1283,697,56,15052,2
1284,854,61,18186,2
1285,787,51,14800,2
1286,733,47,15502,2
1287,545,39,9993,0
1288,642,37,7825,1
1289,567,28,10478,1
1290,422,32,11612,1
1291,694,43,13164,0
1292,892,55,16431,2
1293,620,47,15323,2
1294,811,68,18577,2
1295,864,51,13433,2
1296,677,42,13514,0
1297,837,52,12688,2
1298,272,28,5571,1
1299,421,23,7123,1
1300,600,29,9703,1
1301,515,41,10261,0
1302,502,39,11123,0
1303,646,47,11384,0
1304,623,33,10351,0
1305,680,44,11140,0
1306,953,60,16487,2
1307,545,36,8381,1
1308,707,42,10661,0
1309,490,30,8839,1
1310,573,39,12061,0
1311,694,38,10845,0
1312,456,44,10833,0
1313,713,51,14691,2
1314,870,65,16692,2
1315,873,49,12661,2
1316,604,41,12209,0
1317,705,52,12503,2
1318,766,59,16042,2
1319,603,49,12990,0
1320,474,29,9395,1
1321,626,36,10085,0
1322,510,40,9328,1
1323,707,42,12062,0
1324,372,31,8237,1
1325,836,65,18740,2
1326,674,48,14991,2
1327,749,65,18627,2
1328,545,37,10816,0
1329,616,36,11886,0
1330,493,38,7666,1
1331,673,48,13759,0
1332,616,48,15059,2
1333,691,35,8560,0
1334,513,38,13096,0
1335,623,41,12336,0
1336,327,30,6803,1
1337,674,45,14527,0
1338,555,33,9250,1
1339,358,36,7659,1
1340,622,44,10574,0
1341,520,31,8761,1
1342,807,56,12306,2
1343,915,64,18868,2
1344,642,33,10080,0
1345,1140,73,18688,2
1346,506,47,12644,0
1347,513,37,8860,1
1348,573,45,13586,0
1349,409,28,8111,1
1350,425,32,9932,1
1351,801,64,17278,2
1352,624,51,11080,0
1353,423,33,9491,1
1354,678,51,13924,2
1355,295,22,5742,1
1356,587,46,12707,0
1357,777,50,15932,2
1358,416,37,9676,1
1359,880,58,14136,2
1360,642,44,12847,0
1361,402,37,7880,1
1362,521,38,11668,0
1363,451,47,13413,0
1364,1107,64,17078,2
1365,389,32,9990,1
1366,463,33,7918,1
1367,416,37,8287,1
1368,727,49,11145,0
1369,672,42,11056,0
1370,525,39,7872,1
1371,393,30,8198,1
1372,618,43,13189,0
1373,671,46,12341,0
1374,276,21,5377,1
1375,652,44,13469,0
1376,391,29,9773,1
1377,603,39,9872,0
1378,656,45,12210,0
1379,717,46,14704,2
1380,693,41,12809,0
1381,554,38,10979,0
1382,554,43,12483,0
1383,639,45,13812,0
1384,558,49,15127,0
1385,679,50,12643,0
1386,646,42,10813,0
1387,824,49,14342,2
1388,511,36,9764,1
1389,575,44,15068,0
1390,467,29,8511,1
1391,613,40,11699,0
1392,597,40,10620,0
1393,640,47,11764,0
1394,681,46,10525,0
1395,529,34,10066,1
1396,525,34,8899,1
1397,968,59,12960,2
1398,306,20,4839,1
1399,561,41,12597,0
1400,828,60,15499,2
1401,664,37,10855,0
1402,593,48,14403,0
1403,699,62,18178,2
1404,475,45,11808,0
1405,592,38,11899,0
1406,653,41,8971,0
1407,614,43,8998,0
1408,560,40,9239,0
1409,518,30,8143,1
1410,709,44,11680,0
1411,471,35,8049,1
1412,537,36,10740,0
1413,472,37,9695,1
1414,595,35,9036,1
1415,678,54,14963,2
1416,615,31,14137,0
1417,763,57,18920,2
1418,348,22,6341,1
1419,885,50,14250,2
1420,776,55,11884,2
1421,374,28,7078,1
1422,365,27,6694,1
1423,506,41,9292,0
1424,695,45,11060,0
1425,472,28,8066,1
1426,585,36,10056,0
1427,556,41,11213,0
1428,599,43,12948,0
1429,614,46,13676,0
1430,517,29,10308,1
1431,507,35,10983,0
1432,541,29,8679,1
1433,250,19,5291,1
1434,886,42,11941,2
1435,655,49,14147,2
1436,529,39,12213,0
1437,508,39,8415,1
1438,549,32,8771,1
1439,566,47,12530,0
1440,667,40,10632,0
1441,885,66,19659,2
1442,655,41,11295,0
1443,461,33,9684,1
1444,456,46,11550,0
1445,656,44,12945,0
1446,665,45,12531,0
1447,399,24,4657,1
1448,522,45,11178,0
1449,651,36,10175,0
1450,490,33,7661,1
1451,731,62,13904,2
1452,391,31,7179,1
1453,749,44,12580,0
1454,379,34,6023,1
1455,563,37,10802,0
1456,585,43,10408,0
1457,601,44,11490,0
1458,619,40,10888,0
1459,588,45,9777,0
1460,718,48,15234,2
1461,504,32,11552,1
1462,583,43,12700,0
1463,374,25,8617,1
1464,563,48,13410,0
1465,539,40,12199,0
1466,405,30,9099,1
1467,548,38,10847,0
1468,595,48,13067,0
1469,480,37,10250,1
1470,842,50,15367,2
1471,504,31,10177,1
1472,318,25,7748,1
1473,558,41,10319,0
1474,485,33,10065,1
1475,498,49,13812,0
1476,718,48,13721,2
1477,607,43,14935,0
1478,637,38,10758,0
1479,653,39,11938,0
1480,771,61,14493,2
1481,700,42,12554,0
1482,442,37,10346,1
1483,497,40,10138,0
1484,591,27,9455,1
1485,514,26,8750,1
1486,604,40,12506,0
1487,709,47,13083,0
1488,299,25,6761,1
1489,610,44,11676,0
1490,610,51,12417,0
1491,546,38,10137,0
1492,372,21,6460,1
1493,643,42,12194,0
1494,595,42,11237,0
1495,616,42,14080,0
1496,731,58,14564,2
1497,413,26,6317,1
1498,480,45,10951,0
1499,709,46,10763,0
1500,1085,51,14218,2
1501,537,39,10396,0
1502,647,43,12689,0
1503,390,31,8282,1
1504,698,45,13975,0
1505,661,44,14030,0
1506,416,35,9760,1
1507,508,46,13624,0
1508,712,46,12644,0
1509,641,40,9917,0
1510,859,58,15375,2
1511,767,57,13359,2
1512,755,49,13982,2
1513,261,33,6756,1
1514,660,41,13097,0
1515,582,39,11455,0
1516,378,29,7366,1
1517,757,48,12492,2
1518,625,41,13594,0
1519,675,37,12875,0
1520,476,32,10270,1
1521,768,57,14477,2
1522,638,43,12054,0
1523,514,37,8937,1
1524,573,39,10895,0
1525,684,40,12349,0
1526,613,43,11400,0
1527,509,45,8855,0
1528,561,32,11699,0
1529,736,45,9436,0
1530,574,46,11441,0
1531,711,54,14722,2
1532,415,36,9627,1
1533,792,50,13493,2
1534,645,56,11007,0
1535,323,30,7461,1
1536,360,35,9496,1
1537,620,41,11582,0
1538,473,35,10538,1
1539,730,54,14941,2
1540,631,45,12578,0
1541,937,58,18914,2
1542,670,41,11947,0
1543,757,41,12320,0
1544,698,43,11477,0
1545,974,62,15925,2
1546,643,41,10264,0
1547,807,48,13484,2
1548,368,30,9242,1
1549,431,35,9470,1
1550,519,36,8913,1
1551,729,45,15527,2
1552,609,36,9341,0
1553,662,39,10352,0
1554,393,33,9096,1
1555,713,52,14569,2
1556,712,41,11283,0
1557,800,53,15822,2
1558,372,27,10089,1
1559,609,37,10121,0
1560,408,29,7939,1
1561,368,33,9939,1
1562,701,50,12436,0
1563,704,45,12908,0
1564,732,52,14281,2
1565,629,34,9763,0
1566,821,56,13294,2
1567,680,53,10717,0
1568,352,34,7829,1
1569,504,41,11983,0
1570,498,40,9985,0
1571,342,30,6445,1
1572,843,52,11030,2
1573,700,46,11649,0
1574,494,31,10376,1
1575,624,49,15806,2
1576,689,47,15079,2
1577,1070,84,22772,2
1578,726,46,13286,0
1579,427,33,8771,1
1580,807,56,15285,2
1581,651,48,11263,0
1582,915,55,15075,2
1583,613,51,11095,0
1584,591,48,14259,0
1585,464,33,7278,1
1586,636,36,10001,0
1587,823,51,12399,2
1588,564,50,13043,0
1589,922,60,17421,2
1590,592,54,13115,0
1591,822,56,14920,2
1592,279,27,6214,1
1593,491,41,8716,1
1594,610,40,12129,0
1595,385,31,7881,1
1596,565,36,10402,0
1597,590,43,11722,0
1598,615,42,11647,0
1599,469,28,8058,1
1600,634,40,9097,0
1601,504,36,11533,0
1602,710,39,11857,0
1603,469,32,7885,1
1604,566,42,9749,0
1605,634,46,12395,0
1606,1107,69,17634,2
1607,658,38,9579,0
1608,676,48,13199,0
1609,742,58,13856,2
1610,846,65,15465,2
1611,725,60,17248,2
1612,679,44,11903,0
1613,955,61,17808,2
1614,700,38,11899,0
1615,666,48,10267,0
1616,603,40,10598,0
1617,564,43,13110,0
1618,386,31,8681,1
1619,672,50,13388,2
1620,622,47,13372,0
1621,558,34,10703,0
1622,538,34,9291,1
1623,684,57,13765,2
1624,794,56,13518,2
1625,703,39,9822,0
1626,593,36,11862,0
1627,736,41,13712,0
1628,788,56,17094,2
1629,728,47,13181,2
1630,556,45,11545,0
1631,409,43,11252,0
1632,788,59,14690,2
1633,479,40,10730,0
1634,422,33,7456,1
1635,782,49,16051,2
1636,829,45,12559,2
1637,783,47,14779,2
1638,672,39,9183,0
1639,656,53,15412,2
1640,472,32,11165,1
1641,347,33,6971,1
1642,598,33,10443,0
1643,615,36,9778,0
1644,449,33,10539,1
1645,788,57,14411,2
1646,472,25,7143,1
1647,555,46,11922,0
1648,646,45,12100,0
1649,611,39,10904,0
1650,495,31,8852,1
1651,635,49,13535,0
1652,749,52,16065,2
1653,571,42,9979,0
1654,368,35,7740,1
1655,586,38,11267,0
1656,529,36,11087,0
1657,263,30,8318,1
1658,627,41,9557,0
1659,655,43,11371,0
1660,458,46,9542,0
1661,647,43,12968,0
1662,641,49,14276,2
1663,481,26,8705,1
1664,626,39,13345,0
1665,589,34,11966,0
1666,608,43,13613,0
1667,529,35,9603,1
1668,679,53,13184,2
1669,573,40,11937,0
1670,656,37,13466,0
1671,508,35,7870,1
1672,452,37,11358,1
1673,787,54,13870,2
1674,860,57,13984,2
1675,754,65,16712,2
1676,430,36,11467,1
1677,749,41,12636,0
1678,700,58,14404,2
1679,502,32,9208,1
1680,931,46,17247,2
1681,427,20,5226,1
1682,610,48,13086,0
1683,825,52,14618,2
1684,700,40,11698,0
1685,509,38,9066,1
1686,686,50,9678,0
1687,431,36,7549,1
1688,505,42,10333,0
1689,582,42,9091,0
1690,627,40,12332,0
1691,690,43,9275,0
1692,497,34,9598,1
1693,659,49,12539,0
1694,909,54,14418,2
1695,761,48,9625,0
1696,755,48,12623,2
1697,540,28,8563,1
1698,391,26,6927,1
1699,535,46,10886,0
1700,461,38,9323,1
1701,465,44,8911,1
1702,791,48,14458,2
1703,336,30,8602,1
1704,498,45,11982,0
1705,557,38,10029,0
1706,294,30,6804,1
1707,689,41,11471,0
1708,448,32,7668,1
1709,578,47,11585,0
1710,381,30,7321,1
1711,506,42,13520,0
1712,832,55,14266,2
1713,525,40,10727,0
1714,501,44,14071,0
1715,776,44,13926,2
1716,830,61,13590,2
1717,641,43,12496,0
1718,679,42,11778,0
1719,482,30,8182,1
1720,397,30,7578,1
1721,604,37,9807,0
1722,596,46,13235,0
1723,710,53,13500,2
1724,644,43,12206,0
1725,553,40,11304,0
1726,738,37,11774,0
1727,933,45,13200,2
1728,622,36,10361,0
1729,721,64,17030,2
1730,542,35,8742,1
1731,796,54,14473,2
1732,572,40,11352,0
1733,728,50,12990,2
1734,426,41,8825,1
1735,330,33,9003,1
1736,512,42,11215,0
1737,545,35,9258,1
1738,706,38,12053,0
1739,502,39,9802,1
1740,625,45,13382,0
1741,504,45,10900,0
1742,405,23,7367,1
1743,543,30,7354,1
1744,480,27,10797,1
1745,543,31,9288,1
1746,530,35,11205,0
1747,491,35,11682,0
1748,833,47,13256,2
1749,188,10,4053,1
1750,481,31,8064,1
1751,540,38,9302,1
1752,475,33,8066,1
1753,429,31,5319,1
1754,595,39,12963,0
1755,582,39,10411,0
1756,768,56,13570,2
1757,291,21,7003,1
1758,486,43,10090,0
1759,628,46,10239,0
1760,597,39,12742,0
1761,546,32,11021,1
1762,689,43,11932,0
1763,486,38,11400,0
1764,508,35,12298,0
1765,694,43,12724,0
1766,591,38,9461,0
1767,644,39,11260,0
1768,719,42,14704,2
1769,529,48,14719,0
1770,638,37,9896,0
1771,582,41,9914,0
1772,509,33,8818,1
1773,526,43,11178,0
1774,776,60,12104,2
1775,567,38,9542,0
1776,619,34,10938,0
1777,687,41,10488,0
1778,529,47,9954,0
1779,791,60,13367,2
1780,436,29,9977,1
1781,313,34,8296,1
1782,882,63,16079,2
1783,573,39,10061,0
1784,633,37,12006,0
1785,733,57,13278,2
1786,511,35,9409,1
1787,712,67,15808,2
1788,523,37,10075,1
1789,617,47,9101,0
1790,484,33,9252,1
1791,599,32,8010,1
1792,478,37,10467,1
1793,343,20,6146,1
1794,641,44,10931,0
1795,664,36,11167,0
1796,612,43,11332,0
1797,458,43,11451,0
1798,585,30,6578,1
1799,370,27,9672,1
1800,745,53,16386,2
1801,697,41,11569,0
1802,589,37,11001,0
1803,627,32,11170,0
1804,909,50,14476,2
1805,593,41,11478,0
1806,733,42,12439,0
1807,503,40,9344,1
1808,726,43,14220,0
1809,563,36,9221,1
1810,258,22,6735,1
1811,738,51,13819,2
1812,728,47,12881,0
1813,270,19,5170,1
1814,626,43,10657,0
1815,470,35,9476,1
1816,393,24,6199,1
1817,360,27,7533,1
1818,412,21,6793,1
1819,527,37,10867,0
1820,656,41,12116,0
1821,523,23,5306,1
1822,681,46,13136,0
1823,393,34,7947,1
1824,482,30,9458,1
1825,499,46,10320,0
1826,661,48,13092,0
1827,490,34,10855,1
1828,445,36,8288,1
1829,607,42,12340,0
1830,640,37,10011,0
1831,614,36,9870,0
1832,769,41,12427,0
1833,494,36,8473,1
1834,582,54,14813,2
1835,440,38,10498,1
1836,383,30,7845,1
1837,707,62,15856,2
1838,617,46,10978,0
1839,693,44,12119,0
1840,342,25,8539,1
1841,762,55,16057,2
1842,699,43,12199,0
1843,734,46,14453,2
1844,505,41,11251,0
1845,455,38,12618,0
1846,532,30,9275,1
1847,701,41,9569,0
1848,518,32,9191,1
1849,708,47,11462,0
1850,481,36,10901,1
1851,770,56,15052,2
1852,880,63,14044,2
1853,621,45,12350,0
1854,659,51,16251,2
1855,625,43,12546,0
1856,709,44,11179,0
1857,387,32,9418,1
1858,515,31,8559,1
1859,656,43,13453,0
1860,708,44,11953,0
1861,1048,72,19717,2
1862,636,32,9384,1
1863,493,36,10174,1
1864,521,40,11524,0
1865,860,53,12755,2
1866,712,44,13718,0
1867,721,46,14125,2
1868,668,41,10635,0
1869,590,41,11210,0
1870,418,34,11043,1
1871,831,49,13495,2
1872,535,29,9855,1
1873,812,46,10586,0
1874,768,54,15606,2
1875,656,38,10961,0
1876,626,38,12304,0
1877,706,47,10181,0
1878,757,48,10956,0
1879,562,46,9518,0
1880,594,35,9920,0
1881,426,34,7443,1
1882,615,47,13682,0
1883,378,29,7179,1
1884,401,36,8264,1
1885,581,38,12767,0
1886,1088,80,20708,2
1887,783,55,11878,2
1888,637,48,13960,0
1889,665,50,13614,2
1890,597,42,14885,0
1891,641,47,12770,0
1892,439,28,7801,1
1893,537,48,13379,0
1894,649,49,14579,2
1895,502,35,7979,1
1896,576,35,10587,0
1897,644,42,12031,0
1898,817,50,16503,2
1899,660,38,8480,0
1900,702,43,14027,0
1901,327,24,7258,1
1902,442,41,10292,1
1903,311,25,6489,1
1904,801,47,12587,2
1905,865,58,16992,2
1906,555,41,11482,0
1907,469,56,15857,2
1908,1039,67,20025,2
1909,462,23,5936,1
1910,581,41,12317,0
1911,434,30,9059,1
1912,423,31,7952,1
1913,615,47,11976,0
1914,660,59,15090,2
1915,489,38,8379,1
1916,673,36,9167,0
1917,652,51,13273,0
1918,436,30,9171,1
1919,540,38,8188,1
1920,457,30,10038,1
1921,389,30,9363,1
1922,521,32,9237,1
1923,463,28,10071,1
1924,756,49,14468,2
1925,574,40,10796,0
1926,690,48,16411,2
1927,665,47,12989,0
1928,533,48,12368,0
1929,433,35,7662,1
1930,547,35,8164,1
1931,474,27,8653,1
1932,781,57,14959,2
1933,732,60,13796,2
1934,737,46,11024,0
1935,412,30,10241,1
1936,215,17,4690,1
1937,684,42,13430,0
1938,695,41,13972,0
1939,705,56,16115,2
1940,607,40,10191,0
1941,407,35,6481,1
1942,637,57,14558,2
1943,523,30,9082,1
1944,678,61,16623,2
1945,463,37,8680,1
1946,413,30,8031,1
1947,499,32,10413,1
1948,743,41,13498,0
1949,645,48,11527,0
1950,446,32,7863,1
1951,593,40,12233,0
1952,446,29,8951,1
1953,793,53,13509,2
1954,536,27,11341,1
1955,632,48,13791,0
1956,638,44,12078,0
1957,755,58,16413,2
1958,294,35,6825,1
1959,672,48,14937,2
1960,638,45,13070,0
1961,698,47,13450,0
1962,452,28,8347,1
1963,654,59,14433,2
1964,802,47,14372,2
1965,729,50,13810,2
1966,398,29,7889,1
1967,517,30,8133,1
1968,488,38,9329,1
1969,398,31,7855,1
1970,596,38,9268,0
1971,521,37,11421,0
1972,705,60,18186,2
1973,653,40,10885,0
1974,646,37,11868,0
1975,388,27,7806,1
1976,751,50,14830,2
1977,292,26,6812,1
1978,720,40,10250,0
1979,747,44,14230,2
1980,743,53,11492,2
1981,472,38,10014,1
1982,1118,67,17190,2
1983,696,47,13909,2
1984,473,42,10063,0
1985,512,36,9713,1
1986,581,44,10619,0
1987,581,49,10510,0
1988,741,37,6423,0
1989,439,31,8227,1
1990,663,38,13134,0
1991,448,27,8525,1
1992,394,33,6624,1
1993,328,33,7235,1
1994,484,39,8461,1
1995,670,46,10413,0
1996,687,40,11687,0
1997,340,29,7080,1
1998,715,53,12038,2
1999,677,40,11370,0
2000,650,52,11983,0
2001,555,45,10541,0
2002,545,46,9620,0
2003,536,40,11779,0
2004,439,44,12003,0
2005,616,31,8010,1
2006,528,34,11587,0
2007,722,61,20410,2
2008,715,49,16423,2
2009,533,34,8196,1
2010,354,37,8691,1
2011,423,28,9481,1
2012,576,45,10480,0
2013,536,40,10702,0
2014,698,46,9946,0
2015,666,56,14799,2
2016,300,18,6389,1
2017,665,43,11196,0
2018,545,45,11787,0
2019,642,45,12146,0
2020,576,37,10268,0
2021,418,35,9766,1
2022,512,33,11766,0
2023,522,39,11467,0
2024,411,35,10350,1
2025,523,48,10390,0
2026,770,53,13956,2
2027,553,37,11393,0
2028,330,23,7089,1
2029,646,53,13834,2
2030,674,42,10601,0
2031,446,37,9340,1
2032,644,44,12810,0
2033,573,46,10847,0
2034,485,29,9248,1
2035,655,56,14629,2
2036,700,43,12797,0
2037,706,45,12659,0
2038,331,25,8476,1
2039,425,42,10417,1
2040,647,39,11284,0
2041,495,33,8574,1
2042,419,24,5869,1
2043,777,47,11023,0
2044,550,41,11297,0
2045,696,46,11964,0
2046,630,38,9642,0
2047,568,43,13145,0
2048,552,33,11119,0
2049,432,27,8066,1
2050,480,37,10679,1
2051,591,32,9316,1
2052,767,61,14040,2
2053,565,37,11251,0
2054,450,41,9969,1
2055,570,46,12666,0
2056,594,41,10633,0
2057,599,36,10806,0
2058,863,56,12769,2
2059,710,47,13607,2
2060,671,42,13228,0
2061,519,49,11336,0
2062,843,54,15073,2
2063,482,42,8448,1
2064,716,59,12936,2
2065,622,40,9240,0
2066,388,22,8055,1
2067,727,51,13170,2
2068,562,35,11323,0
2069,1021,73,18475,2
2070,524,31,7853,1
2071,618,36,9810,0
2072,523,37,9018,1
2073,569,50,11941,0
2074,685,38,8432,0
2075,544,46,9806,0
2076,677,40,10725,0
2077,504,35,6974,1
2078,351,24,6467,1
2079,557,46,11294,0
2080,620,36,12434,0
2081,600,38,12449,0
2082,449,39,10574,1
2083,867,55,13030,2
2084,657,45,9676,0
2085,827,41,11194,0
2086,712,50,14262,2
2087,470,43,11531,0
2088,686,43,14733,0
2089,378,31,6771,1
2090,693,45,12745,0
2091,911,70,17979,2
2092,532,32,8878,1
2093,755,50,14838,2
2094,378,25,8725,1
2095,822,56,13761,2
2096,547,33,10899,0
2097,457,33,10019,1
2098,584,48,11785,0
2099,609,45,13239,0
2100,694,57,15054,2
2101,483,31,9268,1
2102,828,55,19246,2
2103,658,50,10205,0
2104,403,35,9413,1
2105,505,52,13929,0
2106,394,28,8525,1
2107,628,37,9310,0
2108,609,39,13388,0
2109,632,43,12639,0
2110,673,43,12501,0
2111,624,42,8632,0
2112,612,53,14117,2
2113,621,45,13689,0
2114,369,25,8513,1
2115,467,46,10199,0
2116,797,52,18695,2
2117,652,60,12935,2
2118,743,42,10276,0
2119,608,49,12580,0
2120,546,30,9177,1
2121,742,44,16579,2
2122,533,37,10335,0
2123,388,29,5650,1
2124,583,41,12904,0
2125,439,23,7055,1
2126,366,22,7286,1
2127,463,40,11738,0
2128,495,36,8320,1
2129,517,34,8865,1
2130,399,32,8007,1
2131,320,23,5631,1
2132,765,50,14630,2
2133,533,36,13204,0
2134,317,18,5790,1
2135,428,37,10071,1
2136,687,51,13384,2
2137,826,63,14084,2
2138,456,33,9290,1
2139,580,42,10329,0
2140,439,36,9792,1
2141,617,42,12975,0
2142,531,37,12006,0
2143,340,23,8276,1
2144,603,45,12377,0
2145,709,47,10469,0
2146,402,29,7412,1
2147,680,43,14197,0
2148,972,58,15027,2
2149,537,52,10544,0
2150,457,39,11573,0
2151,346,31,8594,1
2152,475,40,9511,1
2153,547,40,9571,0
2154,465,35,9420,1
2155,485,32,5706,1
2156,525,37,8784,1
2157,554,33,9441,1
2158,491,42,11077,0
2159,949,54,13510,2
2160,692,48,12366,0
2161,493,37,11862,0
2162,562,40,10369,0
2163,417,25,7271,1
2164,505,37,9314,1
2165,456,32,8425,1
2166,408,23,6173,1
2167,625,39,12837,0
2168,700,50,14305,2
2169,401,29,10539,1
2170,504,49,11494,0
2171,692,62,13357,2
2172,615,48,13866,0
2173,640,42,12072,0
2174,571,38,11253,0
2175,628,44,11180,0
2176,436,23,7108,1
2177,696,48,11853,0
2178,719,49,10788,0
2179,842,59,17719,2
2180,628,34,9849,0
2181,409,32,10305,1
2182,623,45,8904,0
2183,697,49,12214,0
2184,685,50,11817,0
2185,550,34,10485,0
2186,454,35,9208,1
2187,728,38,11460,0
2188,715,50,13494,2
2189,817,57,15208,2
2190,509,28,9259,1
2191,759,58,15358,2
2192,431,32,10684,1
2193,593,37,11073,0
2194,659,38,10487,0
2195,784,58,14944,2
2196,652,48,13774,0
2197,478,38,10416,1
2198,712,53,11581,0
2199,616,52,12510,0
2200,602,44,11560,0
2201,436,44,13149,0
2202,499,45,12572,0
2203,691,36,12182,0
2204,748,51,17017,2
2205,653,39,8823,0
2206,431,22,6764,1
2207,656,45,11319,0
2208,602,55,13466,2
2209,329,28,7935,1
2210,643,35,10215,0
2211,642,61,14464,2
2212,465,33,8831,1
2213,783,50,14392,2
2214,610,39,13955,0
2215,590,49,12682,0
2216,606,53,11387,0
2217,669,43,10990,0
2218,502,35,8174,1
2219,561,42,11214,0
2220,595,47,13160,0
2221,805,51,13278,2
2222,833,60,15543,2
2223,895,72,18454,2
2224,620,41,11178,0
2225,581,40,12633,0
2226,720,46,14755,2
2227,710,55,14255,2
2228,546,37,12044,0
2229,394,28,8653,1
2230,645,38,11777,0
2231,315,30,7103,1
2232,554,47,13664,0
2233,700,43,11865,0
2234,778,48,11965,2
2235,605,45,10079,0
2236,814,45,12501,2
2237,583,50,11863,0
2238,613,43,9379,0
2239,560,41,8567,0
2240,680,42,11847,0
2241,527,34,9192,1
2242,521,47,13191,0
2243,557,44,11518,0
2244,776,51,13816,2
2245,567,40,11268,0
2246,674,60,16442,2
2247,520,33,11078,1
2248,499,34,9399,1
2249,513,42,10264,0
2250,589,45,12563,0
2251,422,27,9506,1
2252,503,40,10156,0
2253,520,31,7365,1
2254,825,56,16767,2
2255,470,34,9283,1
2256,572,39,9293,0
2257,848,53,13273,2
2258,451,28,9547,1
2259,650,53,14016,2
2260,777,46,13935,2
2261,509,43,11517,0
2262,582,33,9911,1
2263,812,44,14091,2
2264,514,42,11402,0
2265,498,28,8653,1
2266,546,35,12097,0
2267,427,27,6010,1
2268,459,38,9912,1
2269,535,36,7622,1
2270,583,41,11111,0
2271,687,43,12773,0
2272,796,50,14247,2
2273,502,46,9882,0
2274,543,39,11649,0
2275,438,27,6302,1
2276,753,58,13598,2
2277,426,40,9953,1
2278,519,49,10556,0
2279,726,63,16218,2
2280,487,35,11849,0
2281,623,37,11940,0
2282,743,45,11023,0
2283,581,43,12994,0
2284,282,26,7147,1
2285,612,43,12953,0
2286,410,31,11683,1
2287,1031,69,16842,2
2288,688,46,15726,2
2289,695,41,11391,0
2290,785,46,15937,2
2291,451,32,9812,1
2292,470,29,9824,1
2293,830,50,15540,2
2294,604,33,11136,0
2295,683,52,15288,2
2296,573,32,11546,0
2297,576,45,13178,0
2298,712,40,11781,0
2299,824,49,14812,2
2300,522,38,10472,0
2301,489,40,10846,0
2302,906,47,14041,2
2303,591,52,12763,0
2304,504,32,10213,1
2305,679,42,10951,0
2306,607,37,13232,0
2307,484,35,10045,1
2308,703,50,13400,2
2309,403,26,7888,1
2310,774,53,12561,2
2311,648,49,12175,0
2312,711,51,12287,0
2313,810,62,19007,2
2314,277,20,6021,1
2315,483,34,8895,1
2316,512,38,9545,1
2317,750,51,13650,2
2318,454,34,8892,1
2319,536,46,12112,0
2320,343,28,8086,1
2321,588,36,12564,0
2322,792,54,13507,2
2323,611,48,12649,0
2324,562,39,11517,0
2325,746,51,12566,2
2326,518,38,9230,1
2327,830,48,13215,2
2328,484,38,9459,1
2329,797,42,11699,0
2330,781,64,18526,2
2331,728,62,16896,2
2332,621,36,11308,0
2333,477,33,12878,0
2334,816,66,15121,2
2335,327,27,7656,1
2336,572,46,9889,0
2337,973,62,14070,2
2338,503,44,11560,0
2339,804,53,12901,2
2340,572,47,12822,0
